"datasetid","taxonname","variableunits","variablecontext","elementtype"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
46132,"Charcoal","number","","180-250 µm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
48874,"Charcoal","NISP","number","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46706,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
46712,"Charcoal","number","","10-100 μm"
